epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
916,6463.64,1.13952,0.63456,1.54901,0.97811,0.95334,0.98502,0.90446,0.91022,0.47317,1.49887,5.23474e-05,5.23474e-05,5.23474e-05
917,6472.01,1.01026,0.54629,1.53896,0.97733,0.95375,0.98475,0.90668,0.88913,0.47092,1.49851,5.1797e-05,5.1797e-05,5.1797e-05
918,6479.26,1.08358,0.58362,1.5487,0.9767,0.95207,0.98474,0.90709,0.88359,0.47243,1.49829,5.12465e-05,5.12465e-05,5.12465e-05
919,6485.52,1.07394,0.58401,1.54148,0.98432,0.94723,0.98455,0.90645,0.8948,0.47513,1.49856,5.06961e-05,5.06961e-05,5.06961e-05
920,6495.1,1.13593,0.60725,1.55382,0.97154,0.95807,0.98496,0.90371,0.90988,0.47757,1.49885,5.01456e-05,5.01456e-05,5.01456e-05
921,6506.34,1.22573,0.62949,1.54348,0.97238,0.95762,0.98506,0.90458,0.90693,0.47545,1.49922,4.95952e-05,4.95952e-05,4.95952e-05
922,6512.85,1.12148,0.59538,1.55454,0.97388,0.95776,0.98529,0.90338,0.92325,0.47405,1.49922,4.90448e-05,4.90448e-05,4.90448e-05
923,6520.43,1.12008,0.60145,1.53932,0.97529,0.95827,0.98537,0.90281,0.91414,0.4709,1.49889,4.84943e-05,4.84943e-05,4.84943e-05
924,6528.87,1.18501,0.62974,1.55149,0.97537,0.96353,0.9855,0.89782,0.94147,0.47342,1.49998,4.79439e-05,4.79439e-05,4.79439e-05
925,6535.54,1.02869,0.57494,1.55244,0.97561,0.96305,0.98558,0.89288,0.98533,0.47996,1.50063,4.73934e-05,4.73934e-05,4.73934e-05
926,6544.34,1.0791,0.5795,1.55009,0.98105,0.95837,0.98567,0.89026,1.01951,0.48565,1.50121,4.6843e-05,4.6843e-05,4.6843e-05
927,6552.1,1.11087,0.59878,1.54325,0.97629,0.9616,0.98576,0.89611,0.97706,0.47577,1.50056,4.62926e-05,4.62926e-05,4.62926e-05
928,6559.28,1.07316,0.57092,1.54211,0.97952,0.95963,0.98613,0.91395,0.86434,0.45607,1.49816,4.57421e-05,4.57421e-05,4.57421e-05
929,6565.4,1.41179,0.725,1.56018,0.98265,0.95641,0.98583,0.91549,0.85942,0.46198,1.49737,4.51917e-05,4.51917e-05,4.51917e-05
930,6571.97,1.20147,0.607,1.55189,0.9814,0.94913,0.98558,0.91095,0.87856,0.47242,1.49702,4.46412e-05,4.46412e-05,4.46412e-05
931,6579.93,1.18317,0.60069,1.54382,0.97962,0.94963,0.98554,0.91171,0.87064,0.47023,1.49707,4.40908e-05,4.40908e-05,4.40908e-05
932,6585.44,1.16651,0.61028,1.56206,0.9764,0.95493,0.98516,0.89526,0.94924,0.47766,1.49936,4.35404e-05,4.35404e-05,4.35404e-05
933,6591.57,1.09061,0.57654,1.5541,0.9816,0.95246,0.98517,0.88501,1.04237,0.49641,1.50123,4.29899e-05,4.29899e-05,4.29899e-05
934,6599.85,1.2588,0.67549,1.5462,0.98134,0.95607,0.98515,0.86906,1.15151,0.51717,1.50295,4.24395e-05,4.24395e-05,4.24395e-05
935,6606.32,1.19484,0.62687,1.54286,0.98084,0.95624,0.98522,0.87881,1.0973,0.5109,1.50259,4.1889e-05,4.1889e-05,4.1889e-05
936,6610.78,1.01994,0.5385,1.53585,0.98141,0.95272,0.98573,0.89973,0.93742,0.47119,1.49974,4.13386e-05,4.13386e-05,4.13386e-05
937,6619.07,1.1022,0.58731,1.54549,0.98124,0.95201,0.98568,0.90793,0.88813,0.46179,1.49882,4.07882e-05,4.07882e-05,4.07882e-05
938,6624.83,1.06988,0.57125,1.55216,0.98001,0.95296,0.98588,0.91227,0.86524,0.45878,1.49791,4.02377e-05,4.02377e-05,4.02377e-05
939,6634.66,1.02479,0.56692,1.55693,0.98018,0.95332,0.98576,0.91126,0.86646,0.45884,1.49801,3.96873e-05,3.96873e-05,3.96873e-05
940,6643.64,1.02529,0.54972,1.54794,0.98049,0.95267,0.98557,0.90978,0.86637,0.46039,1.49767,3.91368e-05,3.91368e-05,3.91368e-05
941,6651.99,1.19299,0.64734,1.55157,0.98243,0.95279,0.98554,0.91084,0.86959,0.46116,1.49779,3.85864e-05,3.85864e-05,3.85864e-05
942,6659.47,1.14893,0.6386,1.55835,0.97749,0.95532,0.9853,0.89817,0.93416,0.47587,1.49911,3.8036e-05,3.8036e-05,3.8036e-05
943,6667.08,1.0499,0.56407,1.54241,0.97846,0.95615,0.98534,0.89153,0.97903,0.48333,1.4999,3.74855e-05,3.74855e-05,3.74855e-05
944,6675.13,1.0792,0.59188,1.54689,0.97887,0.95411,0.98535,0.88891,1.00067,0.48797,1.50032,3.69351e-05,3.69351e-05,3.69351e-05
945,6682.37,1.15094,0.60783,1.54134,0.979,0.95563,0.98541,0.89644,0.96282,0.47718,1.49975,3.63846e-05,3.63846e-05,3.63846e-05
946,6689.85,1.08282,0.58,1.54658,0.97974,0.96035,0.98546,0.90968,0.88384,0.46329,1.49844,3.58342e-05,3.58342e-05,3.58342e-05
947,6698.11,1.09639,0.60368,1.55057,0.97898,0.96274,0.98561,0.91226,0.86453,0.45837,1.49757,3.52838e-05,3.52838e-05,3.52838e-05
948,6706.15,1.07223,0.59538,1.54127,0.97884,0.95978,0.98555,0.91273,0.85804,0.45784,1.4976,3.47333e-05,3.47333e-05,3.47333e-05
949,6715.47,1.03065,0.55688,1.53909,0.97867,0.96043,0.98574,0.91394,0.85567,0.45843,1.49773,3.41829e-05,3.41829e-05,3.41829e-05
950,6722.24,1.07418,0.58276,1.54727,0.97892,0.96093,0.98556,0.90935,0.8734,0.45645,1.49848,3.36324e-05,3.36324e-05,3.36324e-05
951,6730.24,1.07734,0.58754,1.55089,0.97635,0.96188,0.98558,0.90737,0.89311,0.45846,1.49898,3.3082e-05,3.3082e-05,3.3082e-05
952,6738.41,1.01098,0.56518,1.53841,0.97844,0.96118,0.98552,0.8958,0.95098,0.46956,1.50027,3.25316e-05,3.25316e-05,3.25316e-05
953,6746.87,1.14774,0.63511,1.55254,0.97798,0.96171,0.98548,0.89338,0.97503,0.47496,1.50065,3.19811e-05,3.19811e-05,3.19811e-05
954,6753.69,1.09901,0.58841,1.5558,0.97621,0.96223,0.98544,0.89307,0.96827,0.47132,1.50019,3.14307e-05,3.14307e-05,3.14307e-05
955,6761.81,1.32957,0.69918,1.56619,0.97586,0.96226,0.98548,0.89488,0.95802,0.46924,1.49999,3.08802e-05,3.08802e-05,3.08802e-05
956,6767.16,1.06609,0.59178,1.56217,0.97874,0.96084,0.98548,0.89785,0.94211,0.46499,1.4997,3.03298e-05,3.03298e-05,3.03298e-05
957,6775.86,1.14037,0.61122,1.53456,0.98463,0.95686,0.98541,0.89665,0.94661,0.46755,1.49972,2.97794e-05,2.97794e-05,2.97794e-05
958,6781.54,1.35887,0.70913,1.5508,0.98514,0.95474,0.98525,0.89615,0.95482,0.47165,1.50011,2.92289e-05,2.92289e-05,2.92289e-05
959,6788.04,1.11682,0.60745,1.54996,0.98255,0.95378,0.98511,0.89757,0.95653,0.47034,1.49972,2.86785e-05,2.86785e-05,2.86785e-05
960,6795.37,1.08753,0.60224,1.54845,0.97749,0.95374,0.98499,0.89863,0.95159,0.46989,1.49977,2.8128e-05,2.8128e-05,2.8128e-05
961,6800.53,1.21251,0.67998,1.5403,0.9792,0.95345,0.98499,0.90077,0.93321,0.46546,1.49979,2.75776e-05,2.75776e-05,2.75776e-05
962,6807.18,1.01014,0.5305,1.54823,0.97749,0.95599,0.98513,0.90617,0.89859,0.45759,1.49887,2.70272e-05,2.70272e-05,2.70272e-05
963,6812.89,1.02158,0.55989,1.53847,0.97439,0.96398,0.98517,0.90601,0.89395,0.4573,1.49848,2.64767e-05,2.64767e-05,2.64767e-05
964,6821.95,1.15932,0.62405,1.55248,0.97506,0.96081,0.98519,0.90196,0.9074,0.46283,1.49846,2.59263e-05,2.59263e-05,2.59263e-05
965,6826.05,1.17486,0.59961,1.55478,0.97575,0.95903,0.98523,0.90164,0.90948,0.46227,1.49853,2.53758e-05,2.53758e-05,2.53758e-05
966,6833.72,1.10055,0.59503,1.54044,0.97586,0.95841,0.98538,0.9021,0.91499,0.46088,1.49895,2.48254e-05,2.48254e-05,2.48254e-05
967,6840.33,1.08299,0.57784,1.55072,0.9809,0.95928,0.98551,0.90178,0.91723,0.4602,1.49922,2.4275e-05,2.4275e-05,2.4275e-05
968,6846.45,1.04443,0.55399,1.53357,0.97903,0.96052,0.98565,0.90448,0.90345,0.45778,1.49893,2.37245e-05,2.37245e-05,2.37245e-05
969,6850.56,1.05046,0.56517,1.55445,0.97604,0.96095,0.98538,0.90427,0.90449,0.45612,1.49901,2.31741e-05,2.31741e-05,2.31741e-05
970,6858.05,1.1004,0.59224,1.54057,0.97591,0.963,0.98539,0.90294,0.91151,0.45735,1.4992,2.26236e-05,2.26236e-05,2.26236e-05
971,6866.86,0.99214,0.54179,1.53542,0.9762,0.96053,0.98543,0.9036,0.90609,0.45677,1.49907,2.20732e-05,2.20732e-05,2.20732e-05
972,6875.51,1.08224,0.5901,1.55002,0.97687,0.95939,0.98555,0.91035,0.87632,0.45093,1.49815,2.15228e-05,2.15228e-05,2.15228e-05
973,6884.19,1.12857,0.59927,1.55037,0.97907,0.9611,0.98574,0.91061,0.86909,0.44926,1.498,2.09723e-05,2.09723e-05,2.09723e-05
974,6891.7,1.04927,0.56152,1.53712,0.97888,0.96113,0.98571,0.91076,0.86823,0.45038,1.49805,2.04219e-05,2.04219e-05,2.04219e-05
975,6897.81,0.98208,0.53717,1.54775,0.97636,0.96052,0.9857,0.90635,0.8875,0.45329,1.49874,1.98714e-05,1.98714e-05,1.98714e-05
976,6906.16,1.01834,0.56696,1.54806,0.98119,0.96013,0.98557,0.89403,0.96242,0.46787,1.49991,1.9321e-05,1.9321e-05,1.9321e-05
977,6914.11,1.0637,0.58178,1.54679,0.98191,0.95949,0.98571,0.89069,0.98267,0.47415,1.50038,1.87706e-05,1.87706e-05,1.87706e-05
978,6922.86,1.09228,0.58419,1.54347,0.97997,0.95871,0.98591,0.89381,0.97832,0.47283,1.50028,1.82201e-05,1.82201e-05,1.82201e-05
979,6930.78,1.20164,0.65275,1.55402,0.97917,0.95852,0.98585,0.89589,0.96111,0.46706,1.49968,1.76697e-05,1.76697e-05,1.76697e-05
980,6937.01,1.05273,0.57245,1.54583,0.97515,0.96391,0.98585,0.90512,0.90293,0.45651,1.4988,1.71192e-05,1.71192e-05,1.71192e-05
981,6944.99,1.16587,0.61743,1.55854,0.9752,0.96356,0.98589,0.90668,0.89418,0.45552,1.49869,1.65688e-05,1.65688e-05,1.65688e-05
982,6954.25,1.06916,0.59364,1.53338,0.97823,0.95812,0.98584,0.90831,0.88977,0.45264,1.49858,1.60184e-05,1.60184e-05,1.60184e-05
983,6957.94,1.11184,0.6031,1.53754,0.98812,0.95313,0.98583,0.90599,0.89258,0.45423,1.49864,1.54679e-05,1.54679e-05,1.54679e-05
984,6964.68,1.12165,0.6251,1.54748,0.98796,0.95328,0.98565,0.90055,0.92034,0.45712,1.49935,1.49175e-05,1.49175e-05,1.49175e-05
985,6972.41,1.0743,0.57352,1.55486,0.98778,0.95322,0.98568,0.90053,0.92709,0.45929,1.49952,1.4367e-05,1.4367e-05,1.4367e-05
986,6981.29,1.12932,0.61279,1.55003,0.97849,0.96054,0.98575,0.90099,0.93187,0.46022,1.49919,1.38166e-05,1.38166e-05,1.38166e-05
987,6991.25,1.00674,0.54589,1.54749,0.97984,0.95995,0.98577,0.9025,0.92196,0.45858,1.49895,1.32662e-05,1.32662e-05,1.32662e-05
988,6998.98,1.06163,0.57702,1.54966,0.98006,0.9597,0.9859,0.90549,0.89731,0.45622,1.49832,1.27157e-05,1.27157e-05,1.27157e-05
989,7005.94,1.03216,0.58882,1.54157,0.98013,0.95963,0.9859,0.90437,0.89044,0.45644,1.4983,1.21653e-05,1.21653e-05,1.21653e-05
990,7016.6,1.0483,0.54723,1.55563,0.98001,0.96071,0.98584,0.90537,0.8844,0.454,1.49855,1.16148e-05,1.16148e-05,1.16148e-05
991,7020.44,1.15143,0.82823,1.52572,0.98075,0.96038,0.98576,0.90636,0.88777,0.45515,1.49827,1.10644e-05,1.10644e-05,1.10644e-05
992,7022.4,1.1561,0.79759,1.53874,0.97985,0.96104,0.98545,0.90302,0.91009,0.45814,1.4982,1.0514e-05,1.0514e-05,1.0514e-05
993,7023.94,1.25386,0.90873,1.55171,0.98147,0.95888,0.98533,0.90125,0.91301,0.46336,1.49829,9.96352e-06,9.96352e-06,9.96352e-06
994,7025.57,1.15162,0.79266,1.54216,0.98272,0.95582,0.9859,0.90027,0.92914,0.46804,1.49766,9.41308e-06,9.41308e-06,9.41308e-06
995,7027.11,1.16259,0.75833,1.54056,0.98415,0.95614,0.98599,0.89962,0.93281,0.47158,1.49761,8.86264e-06,8.86264e-06,8.86264e-06
996,7028.69,1.14543,0.77778,1.53567,0.98028,0.96022,0.9859,0.90038,0.9212,0.47142,1.4972,8.3122e-06,8.3122e-06,8.3122e-06
997,7030.23,1.06686,0.66883,1.52351,0.98229,0.96197,0.9857,0.9004,0.9169,0.47349,1.49689,7.76176e-06,7.76176e-06,7.76176e-06
998,7031.89,1.11425,0.66111,1.54869,0.98169,0.96284,0.98556,0.90395,0.89719,0.47225,1.49648,7.21132e-06,7.21132e-06,7.21132e-06
999,7033.48,1.23858,0.76394,1.54268,0.97863,0.96396,0.98528,0.90428,0.89769,0.47684,1.49645,6.66088e-06,6.66088e-06,6.66088e-06
1000,7035.2,1.23293,0.72094,1.54207,0.98018,0.96037,0.98501,0.90607,0.8895,0.48007,1.49615,6.11044e-06,6.11044e-06,6.11044e-06
